storm_id,year,name,iso_time,latitude,longitude,dist2land(km),landfall(km),usa_status,usa_wind,storm_category,storm_speed(knots),geometry,state,county
2008229N18293,2008,FAY,2008-08-27 21:00:00,37.1872,-83.3843,0,0.0,EX,15.0,-4.0,6.0,POINT (-83.3843 37.1872),Kentucky,Leslie
2008229N18293,2008,FAY,2008-08-28 00:00:00,37.4,-83.2,0,0.0,EX,15.0,-4.0,5.0,POINT (-83.2 37.4),Kentucky,Perry
2008229N18293,2008,FAY,2008-08-28 03:00:00,37.5629,-82.9305,0,0.0,EX,15.0,-4.0,6.0,POINT (-82.93049999999999 37.5629),Kentucky,Magoffin
2008238N13293,2008,GUSTAV,2008-09-01 15:00:00,29.2,-90.7,0,0.0,HU,90.0,2.0,14.0,POINT (-90.7 29.2),Louisiana,Terrebonne
2008238N13293,2008,GUSTAV,2008-09-01 18:00:00,29.8,-91.4,0,0.0,HU,85.0,2.0,15.0,POINT (-91.40000000000001 29.8),Louisiana,St. Mary
2008238N13293,2008,GUSTAV,2008-09-01 21:00:00,30.2938,-91.9088,0,0.0,HU,72.0,1.0,12.0,POINT (-91.9088 30.2938),Louisiana,St. Martin
2008238N13293,2008,GUSTAV,2008-09-02 00:00:00,30.7,-92.3,0,0.0,TS,60.0,0.0,11.0,POINT (-92.3 30.7),Louisiana,Evangeline
2008238N13293,2008,GUSTAV,2008-09-02 03:00:00,31.065,-92.7377,0,0.0,TS,50.0,0.0,10.0,POINT (-92.7377 31.065),Louisiana,Rapides
2008238N13293,2008,GUSTAV,2008-09-02 06:00:00,31.4,-93.1,0,0.0,TS,40.0,0.0,9.0,POINT (-93.09999999999999 31.4),Louisiana,Natchitoches
2008238N13293,2008,GUSTAV,2008-09-02 09:00:00,31.7573,-93.3304,0,0.0,TS,35.0,0.0,8.0,POINT (-93.3304 31.7573),Louisiana,Natchitoches
2008238N13293,2008,GUSTAV,2008-09-02 12:00:00,32.1,-93.5,0,0.0,TD,30.0,-1.0,7.0,POINT (-93.5 32.1),Louisiana,Red River
2008238N13293,2008,GUSTAV,2008-09-02 15:00:00,32.4151,-93.7299,0,0.0,TD,25.0,-1.0,7.0,POINT (-93.7299 32.4151),Louisiana,Caddo
2008238N13293,2008,GUSTAV,2008-09-02 18:00:00,32.7,-93.9,0,0.0,TD,20.0,-1.0,6.0,POINT (-93.90000000000001 32.7),Louisiana,Caddo
2008238N13293,2008,GUSTAV,2008-09-02 21:00:00,32.9574,-93.9005,0,0.0,TD,20.0,-1.0,5.0,POINT (-93.90049999999999 32.9574),Louisiana,Caddo
2008238N13293,2008,GUSTAV,2008-09-03 00:00:00,33.2,-93.9,0,0.0,TD,20.0,-1.0,5.0,POINT (-93.90000000000001 33.2),Arkansas,Miller
2008238N13293,2008,GUSTAV,2008-09-03 03:00:00,33.4801,-94.0921,0,0.0,TD,20.0,-1.0,6.0,POINT (-94.0921 33.4801),Texas,Bowie
2008238N13293,2008,GUSTAV,2008-09-03 06:00:00,33.7,-94.3,0,0.0,TD,20.0,-1.0,4.0,POINT (-94.3 33.7),Arkansas,Little River
2008238N13293,2008,GUSTAV,2008-09-03 09:00:00,33.7724,-94.3802,0,0.0,TD,20.0,-1.0,1.0,POINT (-94.3802 33.7724),Arkansas,Little River
2008238N13293,2008,GUSTAV,2008-09-03 12:00:00,33.8,-94.4,0,0.0,TD,20.0,-1.0,1.0,POINT (-94.40000000000001 33.8),Arkansas,Little River
2008238N13293,2008,GUSTAV,2008-09-03 15:00:00,33.885,-94.4299,0,0.0,TD,20.0,-1.0,2.0,POINT (-94.4299 33.885),Arkansas,Little River
2008238N13293,2008,GUSTAV,2008-09-03 18:00:00,34.0,-94.4,0,0.0,TD,20.0,-1.0,3.0,POINT (-94.40000000000001 34),Arkansas,Sevier
2008238N13293,2008,GUSTAV,2008-09-03 21:00:00,34.1274,-94.3023,0,0.0,TD,17.0,-1.0,4.0,POINT (-94.3023 34.1274),Arkansas,Sevier
2008238N13293,2008,GUSTAV,2008-09-04 00:00:00,34.3,-94.1,0,0.0,TD,15.0,-1.0,5.0,POINT (-94.09999999999999 34.3),Arkansas,Howard
2008238N13293,2008,GUSTAV,2008-09-04 03:00:00,34.4673,-93.8086,0,0.0,TD,15.0,-1.0,8.0,POINT (-93.8086 34.4673),Arkansas,Montgomery
2008238N13293,2008,GUSTAV,2008-09-04 06:00:00,34.8,-93.4,0,0.0,TD,15.0,-1.0,12.0,POINT (-93.40000000000001 34.8),Arkansas,Yell
2008238N13293,2008,GUSTAV,2008-09-04 09:00:00,35.3646,-92.9153,0,0.0,TD,15.0,-1.0,17.0,POINT (-92.9153 35.3646),Arkansas,Pope
2008238N13293,2008,GUSTAV,2008-09-04 12:00:00,36.2,-92.3,0,0.0,EX,15.0,-4.0,22.0,POINT (-92.3 36.2),Arkansas,Baxter
2008238N13293,2008,GUSTAV,2008-09-04 15:00:00,37.3271,-91.5686,0,0.0,EX,17.0,-4.0,26.0,POINT (-91.5686 37.3271),Missouri,Shannon
2008238N13293,2008,GUSTAV,2008-09-04 18:00:00,38.5,-90.7,0,0.0,EX,20.0,-4.0,25.0,POINT (-90.7 38.5),Missouri,St. Louis
2008238N13293,2008,GUSTAV,2008-09-04 21:00:00,39.3719,-89.7404,0,0.0,EX,20.0,-4.0,23.0,POINT (-89.74039999999999 39.3719),Illinois,Macoupin
2008238N13293,2008,GUSTAV,2008-09-05 00:00:00,40.2,-88.7,0,0.0,EX,20.0,-4.0,24.0,POINT (-88.7 40.2),Illinois,De Witt
2008238N13293,2008,GUSTAV,2008-09-05 03:00:00,41.2133,-87.6513,0,0.0,EX,20.0,-4.0,26.0,POINT (-87.65130000000001 41.2133),Illinois,Kankakee
2008238N13293,2008,GUSTAV,2008-09-05 09:00:00,43.0114,-85.2,0,0.0,EX,20.0,-4.0,25.0,POINT (-85.2 43.0114),Michigan,Ionia
2008241N19303,2008,HANNA,2008-09-06 09:00:00,34.5805,-78.498,0,0.0,TS,54.0,0.0,24.0,POINT (-78.498 34.5805),North Carolina,Bladen
2008241N19303,2008,HANNA,2008-09-06 12:00:00,35.7,-78.1,0,0.0,TS,45.0,0.0,23.0,POINT (-78.09999999999999 35.7),North Carolina,Wilson
2008241N19303,2008,HANNA,2008-09-06 15:00:00,36.7566,-77.5116,0,0.0,TS,45.0,0.0,24.0,POINT (-77.5116 36.7566),Virginia,Greensville
2008241N19303,2008,HANNA,2008-09-06 21:00:00,38.9141,-75.7036,0,0.0,TS,45.0,0.0,28.0,POINT (-75.70359999999999 38.9141),Delaware,Kent
2008241N19303,2008,HANNA,2008-09-07 00:00:00,40.0,-74.5,0,0.0,TS,45.0,0.0,28.0,POINT (-74.5 40),New Jersey,Ocean
2008241N19303,2008,HANNA,2008-09-07 06:00:00,41.9,-71.7,0,0.0,EX,45.0,-4.0,31.0,POINT (-71.7 41.9),Rhode Island,Providence
2008245N17323,2008,IKE,2008-09-13 09:00:00,29.6927,-94.9182,0,0.0,HU,91.0,2.0,13.0,POINT (-94.9182 29.6927),Texas,Chambers
2008245N17323,2008,IKE,2008-09-13 12:00:00,30.3,-95.2,0,0.0,HU,85.0,2.0,13.0,POINT (-95.2 30.3),Texas,Montgomery
2008245N17323,2008,IKE,2008-09-13 15:00:00,30.9541,-95.3275,0,0.0,HU,67.0,1.0,14.0,POINT (-95.3275 30.9541),Texas,Trinity
2008245N17323,2008,IKE,2008-09-13 18:00:00,31.7,-95.3,0,0.0,TS,50.0,0.0,16.0,POINT (-95.3 31.7),Texas,Cherokee
2008245N17323,2008,IKE,2008-09-13 21:00:00,32.5546,-95.196,0,0.0,TS,42.0,0.0,18.0,POINT (-95.196 32.5546),Texas,Smith
2008245N17323,2008,IKE,2008-09-14 00:00:00,33.5,-94.9,0,0.0,TS,35.0,0.0,20.0,POINT (-94.90000000000001 33.5),Texas,Red River
2008245N17323,2008,IKE,2008-09-14 03:00:00,34.4756,-94.4686,0,0.0,TS,35.0,0.0,22.0,POINT (-94.4686 34.4756),Oklahoma,McCurtain
2008245N17323,2008,IKE,2008-09-14 06:00:00,35.5,-93.7,0,0.0,TS,35.0,0.0,26.0,POINT (-93.7 35.5),Arkansas,Johnson
2008245N17323,2008,IKE,2008-09-14 09:00:00,36.4962,-92.5387,0,0.0,TS,37.0,0.0,30.0,POINT (-92.53870000000001 36.4962),Missouri,Marion
2008245N17323,2008,IKE,2008-09-14 12:00:00,37.6,-91.0,0,0.0,EX,40.0,-4.0,35.0,POINT (-91 37.6),Missouri,Reynolds
2008245N17323,2008,IKE,2008-09-14 15:00:00,38.8758,-89.3125,0,0.0,EX,45.0,-4.0,40.0,POINT (-89.3125 38.8758),Illinois,Bond
2008245N17323,2008,IKE,2008-09-14 18:00:00,40.3,-87.2,0,0.0,EX,50.0,-4.0,47.0,POINT (-87.2 40.3),Indiana,Fountain
2008245N17323,2008,IKE,2008-09-14 21:00:00,41.8152,-84.53,0,0.0,EX,50.0,-4.0,52.0,POINT (-84.53 41.8152),Michigan,Hillsdale
2009228N27277,2009,CLAUDETTE,2009-08-17 06:00:00,30.5,-86.6,0,0.0,TS,40.0,0.0,14.0,POINT (-86.59999999999999 30.5),Florida,Okaloosa
2009228N27277,2009,CLAUDETTE,2009-08-17 09:00:00,31.011999999999997,-87.1005,0,0.0,TS,32.0,-1.0,13.0,POINT (-87.1005 31.012),Alabama,Escambia
2009228N27277,2009,CLAUDETTE,2009-08-17 12:00:00,31.5,-87.5,0,0.0,TD,25.0,-1.0,13.0,POINT (-87.5 31.5),Alabama,Monroe
2009228N27277,2009,CLAUDETTE,2009-08-17 15:00:00,32.1088,-87.8943,0,0.0,TD,22.0,-1.0,15.0,POINT (-87.8943 32.1088),Alabama,Marengo
2009308N11279,2009,IDA,2009-11-10 15:00:00,30.4806,-87.6274,0,0.0,EX,32.0,-4.0,8.0,POINT (-87.62739999999999 30.4806),Alabama,Baldwin
2009308N11279,2009,IDA,2009-11-10 18:00:00,30.6,-87.2,0,0.0,EX,30.0,-4.0,8.0,POINT (-87.2 30.6),Florida,Santa Rosa
2009308N11279,2009,IDA,2009-11-10 21:00:00,30.6075,-86.7495,0,0.0,EX,27.0,-4.0,8.0,POINT (-86.7495 30.6075),Florida,Okaloosa
2009308N11279,2009,IDA,2009-11-11 00:00:00,30.6,-86.3,0,0.0,EX,25.0,-4.0,7.0,POINT (-86.3 30.6),Florida,Walton
2009308N11279,2009,IDA,2009-11-11 03:00:00,30.6726,-85.88799999999999,0,0.0,EX,25.0,-4.0,7.0,POINT (-85.88799999999999 30.6726),Florida,Walton
2010188N21269,2010,NOT_NAMED,2010-07-08 15:00:00,26.1034,-97.306,0,0.0,TD,28.0,-1.0,9.0,POINT (-97.306 26.1034),Texas,Cameron
2010188N21269,2010,NOT_NAMED,2010-07-08 18:00:00,26.1,-97.8,0,0.0,TD,25.0,-1.0,9.0,POINT (-97.8 26.1),Texas,Cameron
2010203N22286,2010,BONNIE,2010-07-23 18:00:00,25.8,-81.1,0,0.0,TD,30.0,-1.0,15.0,POINT (-81.09999999999999 25.8),Florida,Monroe
2010203N22286,2010,BONNIE,2010-07-25 09:00:00,29.5225,-90.0524,9,0.0,LO,22.0,-3.0,11.0,POINT (-90.05240000000001 29.5225),Louisiana,Jefferson
2010203N22286,2010,BONNIE,2010-07-25 12:00:00,29.8,-90.5,0,0.0,LO,20.0,-3.0,8.0,POINT (-90.5 29.8),Louisiana,Lafourche
2010203N22286,2010,BONNIE,2010-07-25 15:00:00,29.9799,-90.7952,0,0.0,LO,17.0,-3.0,5.0,POINT (-90.79519999999999 29.9799),Louisiana,St. James
2010222N26277,2010,NOT_NAMED,2010-08-13 06:00:00,30.4,-88.8,0,0.0,LO,25.0,-3.0,4.0,POINT (-88.8 30.4),Mississippi,Jackson
2010222N26277,2010,NOT_NAMED,2010-08-13 09:00:00,30.5849,-88.7372,0,0.0,LO,25.0,-3.0,4.0,POINT (-88.7372 30.5849),Mississippi,Jackson
2010222N26277,2010,NOT_NAMED,2010-08-13 12:00:00,30.8,-88.6,0,0.0,LO,25.0,-3.0,6.0,POINT (-88.59999999999999 30.8),Mississippi,George
2010222N26277,2010,NOT_NAMED,2010-08-13 15:00:00,31.085,-88.3376,0,0.0,LO,25.0,-3.0,8.0,POINT (-88.33759999999999 31.085),Alabama,Mobile
2010222N26277,2010,NOT_NAMED,2010-08-13 18:00:00,31.4,-88.0,0,0.0,LO,25.0,-3.0,8.0,POINT (-88 31.4),Alabama,Washington
2010222N26277,2010,NOT_NAMED,2010-08-13 21:00:00,31.7074,-87.6649,0,0.0,LO,22.0,-3.0,8.0,POINT (-87.6649 31.7074),Alabama,Clarke
2010222N26277,2010,NOT_NAMED,2010-08-14 00:00:00,32.0,-87.3,0,0.0,LO,20.0,-3.0,9.0,POINT (-87.3 32),Alabama,Wilcox
2010222N26277,2010,NOT_NAMED,2010-08-14 03:00:00,32.2726,-86.8925,0,0.0,LO,17.0,-3.0,8.0,POINT (-86.8925 32.2726),Alabama,Dallas
2010222N26277,2010,NOT_NAMED,2010-08-14 06:00:00,32.5,-86.5,0,0.0,LO,15.0,-3.0,7.0,POINT (-86.5 32.5),Alabama,Autauga
2010222N26277,2010,NOT_NAMED,2010-08-14 09:00:00,32.6724,-86.1772,0,0.0,LO,15.0,-3.0,6.0,POINT (-86.1772 32.6724),Alabama,Elmore
2010222N26277,2010,NOT_NAMED,2010-08-14 12:00:00,32.8,-85.9,0,0.0,LO,15.0,-3.0,5.0,POINT (-85.90000000000001 32.8),Alabama,Tallapoosa
2010222N26277,2010,NOT_NAMED,2010-08-14 15:00:00,32.9374,-85.6351,0,0.0,LO,15.0,-3.0,5.0,POINT (-85.63509999999999 32.9374),Alabama,Tallapoosa
2010222N26277,2010,NOT_NAMED,2010-08-14 18:00:00,33.0,-85.4,0,0.0,LO,15.0,-3.0,4.0,POINT (-85.40000000000001 33),Alabama,Chambers
2010222N26277,2010,NOT_NAMED,2010-08-14 21:00:00,32.9375,-85.1698,0,0.0,LO,15.0,-3.0,4.0,POINT (-85.1698 32.9375),Georgia,Troup
2010222N26277,2010,NOT_NAMED,2010-08-15 00:00:00,32.8,-85.0,0,0.0,LO,15.0,-3.0,3.0,POINT (-85 32.8),Georgia,Harris
2010222N26277,2010,NOT_NAMED,2010-08-15 03:00:00,32.6724,-84.9125,0,0.0,LO,15.0,-3.0,3.0,POINT (-84.91249999999999 32.6724),Georgia,Harris
2010222N26277,2010,NOT_NAMED,2010-08-15 06:00:00,32.5,-84.9,0,0.0,LO,15.0,-3.0,4.0,POINT (-84.90000000000001 32.5),Georgia,Muscogee
2010222N26277,2010,NOT_NAMED,2010-08-15 09:00:00,32.265,-84.9351,0,0.0,LO,15.0,-3.0,5.0,POINT (-84.93510000000001 32.265),Alabama,Russell
2010222N26277,2010,NOT_NAMED,2010-08-15 12:00:00,32.0,-85.0,0,0.0,LO,15.0,-3.0,5.0,POINT (-85 32),Georgia,Stewart
2010222N26277,2010,NOT_NAMED,2010-08-15 15:00:00,31.765,-85.0424,0,0.0,LO,17.0,-3.0,5.0,POINT (-85.0424 31.765),Georgia,Clay
2010222N26277,2010,NOT_NAMED,2010-08-15 18:00:00,31.5,-85.1,0,0.0,LO,20.0,-3.0,6.0,POINT (-85.09999999999999 31.5),Alabama,Henry
2010222N26277,2010,NOT_NAMED,2010-08-15 21:00:00,31.1725,-85.1849,0,0.0,LO,20.0,-3.0,7.0,POINT (-85.1849 31.1725),Alabama,Houston
2010222N26277,2010,NOT_NAMED,2010-08-16 00:00:00,30.8,-85.3,0,0.0,LO,20.0,-3.0,8.0,POINT (-85.3 30.8),Florida,Jackson
2010222N26277,2010,NOT_NAMED,2010-08-16 03:00:00,30.4,-85.435,0,0.0,LO,20.0,-3.0,8.0,POINT (-85.435 30.4),Florida,Bay
2010222N26277,2010,NOT_NAMED,2010-08-17 12:00:00,30.7,-89.4,0,0.0,LO,25.0,-3.0,10.0,POINT (-89.40000000000001 30.7),Mississippi,Pearl River
2010222N26277,2010,NOT_NAMED,2010-08-17 15:00:00,31.0226,-89.8575,0,0.0,LO,22.0,-3.0,10.0,POINT (-89.8575 31.0226),Mississippi,Walthall
2010222N26277,2010,NOT_NAMED,2010-08-17 18:00:00,31.3,-90.3,0,0.0,LO,20.0,-3.0,9.0,POINT (-90.3 31.3),Mississippi,Pike
2010222N26277,2010,NOT_NAMED,2010-08-17 21:00:00,31.5175,-90.6724,0,0.0,LO,17.0,-3.0,7.0,POINT (-90.6724 31.5175),Mississippi,Franklin
2010247N15266,2010,HERMINE,2010-09-07 06:00:00,26.2,-97.7,0,0.0,TS,55.0,0.0,15.0,POINT (-97.7 26.2),Texas,Cameron
2010247N15266,2010,HERMINE,2010-09-07 09:00:00,26.9221,-97.898,0,0.0,TS,50.0,0.0,15.0,POINT (-97.898 26.9221),Texas,Kenedy
2010247N15266,2010,HERMINE,2010-09-07 12:00:00,27.7,-98.1,0,0.0,TS,45.0,0.0,17.0,POINT (-98.09999999999999 27.7),Texas,Jim Wells
2010247N15266,2010,HERMINE,2010-09-07 15:00:00,28.5725,-98.3424,0,0.0,TS,42.0,0.0,18.0,POINT (-98.3424 28.5725),Texas,McMullen
2010247N15266,2010,HERMINE,2010-09-07 18:00:00,29.4,-98.6,0,0.0,TS,40.0,0.0,16.0,POINT (-98.59999999999999 29.4),Texas,Bexar
2010247N15266,2010,HERMINE,2010-09-07 21:00:00,30.0524,-98.8578,0,0.0,TS,35.0,0.0,13.0,POINT (-98.8578 30.0524),Texas,Kendall
2010247N15266,2010,HERMINE,2010-09-08 00:00:00,30.6,-99.1,0,0.0,TD,30.0,-1.0,11.0,POINT (-99.09999999999999 30.6),Texas,Mason
2010247N15266,2010,HERMINE,2010-09-08 03:00:00,31.1075,-99.3375,0,0.0,TD,27.0,-1.0,11.0,POINT (-99.33750000000001 31.1075),Texas,McCulloch
2010247N15266,2010,HERMINE,2010-09-08 06:00:00,31.6,-99.5,0,0.0,TD,25.0,-1.0,11.0,POINT (-99.5 31.6),Texas,Coleman
2010247N15266,2010,HERMINE,2010-09-08 09:00:00,32.1497,-99.5895,0,0.0,TD,22.0,-1.0,11.0,POINT (-99.5895 32.1497),Texas,Callahan
2010247N15266,2010,HERMINE,2010-09-08 12:00:00,32.7,-99.5,0,0.0,TD,20.0,-1.0,11.0,POINT (-99.5 32.7),Texas,Shackelford
2010247N15266,2010,HERMINE,2010-09-08 15:00:00,33.2077,-99.1605,0,0.0,TD,20.0,-1.0,12.0,POINT (-99.1605 33.2077),Texas,Throckmorton
2010247N15266,2010,HERMINE,2010-09-08 18:00:00,33.7,-98.7,0,0.0,TD,20.0,-1.0,12.0,POINT (-98.7 33.7),Texas,Archer
2010247N15266,2010,HERMINE,2010-09-08 21:00:00,34.2149,-98.2924,0,0.0,TD,20.0,-1.0,12.0,POINT (-98.2924 34.2149),Oklahoma,Cotton
2010247N15266,2010,HERMINE,2010-09-09 00:00:00,34.7,-97.9,0,0.0,TD,20.0,-1.0,11.0,POINT (-97.90000000000001 34.7),Oklahoma,Grady
2010247N15266,2010,HERMINE,2010-09-09 03:00:00,35.1148,-97.5492,0,0.0,TD,20.0,-1.0,10.0,POINT (-97.5492 35.1148),Oklahoma,McClain
2010247N15266,2010,HERMINE,2010-09-09 06:00:00,35.5,-97.2,0,0.0,TD,20.0,-1.0,10.0,POINT (-97.2 35.5),Oklahoma,Oklahoma
2010247N15266,2010,HERMINE,2010-09-09 09:00:00,35.9074,-96.8147,0,0.0,TD,20.0,-1.0,10.0,POINT (-96.8147 35.9074),Oklahoma,Lincoln
2010247N15266,2010,HERMINE,2010-09-09 12:00:00,36.3,-96.4,0,0.0,TD,20.0,-1.0,10.0,POINT (-96.40000000000001 36.3),Oklahoma,Osage
2010247N15266,2010,HERMINE,2010-09-09 15:00:00,36.6727,-95.9277,0,0.0,TD,20.0,-1.0,10.0,POINT (-95.9277 36.6727),Oklahoma,Washington
2010247N15266,2010,HERMINE,2010-09-09 18:00:00,37.0,-95.5,0,0.0,LO,20.0,-3.0,8.0,POINT (-95.5 37),Oklahoma,Labette
2010247N15266,2010,HERMINE,2010-09-09 21:00:00,37.2674,-95.2074,0,0.0,LO,20.0,-3.0,6.0,POINT (-95.20740000000001 37.2674),Kansas,Labette
2011208N22274,2011,DON,2011-07-30 03:00:00,27.3667,-97.4987,0,0.0,TD,29.0,-1.0,14.0,POINT (-97.4987 27.3667),Texas,Kleberg
2011233N15301,2011,IRENE,2011-08-27 18:00:00,35.5,-76.3,0,0.0,HU,65.0,1.0,10.0,POINT (-76.3 35.5),North Carolina,Hyde
2011233N15301,2011,IRENE,2011-08-28 12:00:00,40.3,-74.1,0,0.0,TS,55.0,0.0,22.0,POINT (-74.09999999999999 40.3),New Jersey,Monmouth
2011233N15301,2011,IRENE,2011-08-28 13:00:00,40.6,-74.0,0,0.0,TS,55.0,0.0,21.0,POINT (-74 40.6),New York,Kings
2011233N15301,2011,IRENE,2011-08-28 15:00:00,41.3249,-73.695,0,0.0,TS,53.0,0.0,24.0,POINT (-73.69499999999999 41.3249),New York,Westchester
2011233N15301,2011,IRENE,2011-08-28 18:00:00,42.5,-73.1,0,0.0,TS,50.0,0.0,22.0,POINT (-73.09999999999999 42.5),Massachusetts,Berkshire
2011233N15301,2011,IRENE,2011-08-28 21:00:00,43.3513,-72.7004,0,0.0,TS,47.0,0.0,18.0,POINT (-72.7004 43.3513),Vermont,Windsor
2011233N15301,2011,IRENE,2011-08-29 00:00:00,44.2,-72.1,0,0.0,EX,45.0,-4.0,23.0,POINT (-72.09999999999999 44.2),Vermont,Caledonia
2011233N15301,2011,IRENE,2011-08-29 03:00:00,45.2841,-70.9355,0,0.0,EX,42.0,-4.0,29.0,POINT (-70.9355 45.2841),Maine,Oxford
2011233N15301,2011,IRENE,2011-08-29 06:00:00,46.5,-69.5,0,0.0,EX,40.0,-4.0,32.0,POINT (-69.5 46.5),Maine,Piscataquis
2011245N27269,2011,LEE,2011-09-04 10:30:00,29.6,-92.1,0,0.0,SS,40.0,-2.0,5.0,POINT (-92.09999999999999 29.6),Louisiana,Vermilion
2011245N27269,2011,LEE,2011-09-04 15:00:00,30.0062,-91.875,0,0.0,SS,35.0,-2.0,6.0,POINT (-91.875 30.0062),Louisiana,Iberia
2011245N27269,2011,LEE,2011-09-04 18:00:00,30.3,-91.8,0,0.0,SS,35.0,-2.0,4.0,POINT (-91.8 30.3),Louisiana,St. Martin
2011245N27269,2011,LEE,2011-09-04 21:00:00,30.395,-91.6999,0,0.0,SS,35.0,-2.0,2.0,POINT (-91.6999 30.395),Louisiana,St. Martin
2011245N27269,2011,LEE,2011-09-05 00:00:00,30.4,-91.6,0,0.0,SS,35.0,-2.0,1.0,POINT (-91.59999999999999 30.4),Louisiana,Iberville
2011245N27269,2011,LEE,2011-09-05 03:00:00,30.3919,-91.5823,0,0.0,SS,35.0,-2.0,2.0,POINT (-91.5823 30.3919),Louisiana,Iberville
2011245N27269,2011,LEE,2011-09-05 06:00:00,30.4,-91.4,0,0.0,EX,35.0,-4.0,6.0,POINT (-91.40000000000001 30.4),Louisiana,Iberville
2011245N27269,2011,LEE,2011-09-05 09:00:00,30.4324,-90.8687,0,0.0,EX,37.0,-4.0,11.0,POINT (-90.8687 30.4324),Louisiana,Livingston
2011245N27269,2011,LEE,2011-09-05 12:00:00,30.6,-90.1,0,0.0,EX,40.0,-4.0,15.0,POINT (-90.09999999999999 30.6),Louisiana,St. Tammany
2011245N27269,2011,LEE,2011-09-05 15:00:00,30.9826,-89.2378,0,0.0,EX,40.0,-4.0,18.0,POINT (-89.23779999999999 30.9826),Mississippi,Forrest
2011245N27269,2011,LEE,2011-09-05 18:00:00,31.5,-88.3,0,0.0,EX,40.0,-4.0,19.0,POINT (-88.3 31.5),Alabama,Washington
2011245N27269,2011,LEE,2011-09-05 21:00:00,32.0577,-87.3557,0,0.0,EX,35.0,-4.0,19.0,POINT (-87.3557 32.0577),Alabama,Wilcox
2011245N27269,2011,LEE,2011-09-06 00:00:00,32.6,-86.5,0,0.0,EX,30.0,-4.0,16.0,POINT (-86.5 32.6),Alabama,Autauga
2011245N27269,2011,LEE,2011-09-06 03:00:00,33.0221,-85.7793,0,0.0,EX,25.0,-4.0,13.0,POINT (-85.77930000000001 33.0221),Alabama,Tallapoosa
2011245N27269,2011,LEE,2011-09-06 06:00:00,33.4,-85.3,0,0.0,EX,20.0,-4.0,10.0,POINT (-85.3 33.4),Alabama,Randolph
2011245N27269,2011,LEE,2011-09-06 09:00:00,33.806999999999995,-85.0943,0,0.0,EX,17.0,-4.0,8.0,POINT (-85.0943 33.807),Georgia,Haralson
2011245N27269,2011,LEE,2011-09-06 12:00:00,34.2,-85.1,0,0.0,EX,15.0,-4.0,8.0,POINT (-85.09999999999999 34.2),Georgia,Floyd
2011245N27269,2011,LEE,2011-09-06 15:00:00,34.5602,-85.1851,0,0.0,EX,15.0,-4.0,7.0,POINT (-85.18510000000001 34.5602),Georgia,Chattooga
2012147N30284,2012,BERYL,2012-05-28 06:00:00,30.2,-81.7,0,0.0,TS,50.0,0.0,8.0,POINT (-81.7 30.2),Florida,Duval
2012147N30284,2012,BERYL,2012-05-28 09:00:00,30.2825,-82.1406,0,0.0,TS,40.0,0.0,7.0,POINT (-82.14060000000001 30.2825),Florida,Baker
2012147N30284,2012,BERYL,2012-05-28 12:00:00,30.4,-82.5,0,0.0,TD,30.0,-1.0,6.0,POINT (-82.5 30.4),Florida,Columbia
2012147N30284,2012,BERYL,2012-05-28 15:00:00,30.4574,-82.7951,0,0.0,TD,30.0,-1.0,4.0,POINT (-82.79510000000001 30.4574),Florida,Hamilton
2012147N30284,2012,BERYL,2012-05-28 18:00:00,30.5,-83.0,0,0.0,TD,30.0,-1.0,3.0,POINT (-83 30.5),Florida,Hamilton
2012147N30284,2012,BERYL,2012-05-28 21:00:00,30.5424,-83.1226,0,0.0,TD,27.0,-1.0,2.0,POINT (-83.12260000000001 30.5424),Florida,Hamilton
2012147N30284,2012,BERYL,2012-05-29 00:00:00,30.6,-83.2,0,0.0,TD,25.0,-1.0,2.0,POINT (-83.2 30.6),Florida,Hamilton
2012147N30284,2012,BERYL,2012-05-29 03:00:00,30.67,-83.3448,0,0.0,TD,25.0,-1.0,3.0,POINT (-83.34480000000001 30.67),Georgia,Lowndes
2012147N30284,2012,BERYL,2012-05-29 06:00:00,30.8,-83.4,0,0.0,TD,25.0,-1.0,4.0,POINT (-83.40000000000001 30.8),Georgia,Lowndes
2012147N30284,2012,BERYL,2012-05-29 09:00:00,31.0351,-83.2378,0,0.0,TD,25.0,-1.0,6.0,POINT (-83.23779999999999 31.0351),Georgia,Berrien
2012147N30284,2012,BERYL,2012-05-29 12:00:00,31.3,-83.0,0,0.0,TD,25.0,-1.0,6.0,POINT (-83 31.3),Georgia,Atkinson
2012147N30284,2012,BERYL,2012-05-29 15:00:00,31.5147,-82.8871,0,0.0,TD,25.0,-1.0,5.0,POINT (-82.8871 31.5147),Georgia,Coffee
2012147N30284,2012,BERYL,2012-05-29 18:00:00,31.7,-82.7,0,0.0,TD,25.0,-1.0,6.0,POINT (-82.7 31.7),Georgia,Jeff Davis
2012147N30284,2012,BERYL,2012-05-29 21:00:00,31.8349,-82.31700000000001,0,0.0,TD,25.0,-1.0,8.0,POINT (-82.31700000000001 31.8349),Georgia,Appling
2012147N30284,2012,BERYL,2012-05-30 00:00:00,32.0,-81.8,0,0.0,TD,25.0,-1.0,10.0,POINT (-81.8 32),Georgia,Long
2012147N30284,2012,BERYL,2012-05-30 03:00:00,32.2394,-81.2588,0,0.0,TD,30.0,-1.0,12.0,POINT (-81.25879999999999 32.2394),Georgia,Effingham
