storm_id,year,name,iso_time,nature,latitude,longitude,wmo_wind(knots),wmo_pressure(mb),wmo_agency,dist2land(km),landfall(km),usa_lat,usa_lon,usa_status,usa_wind,usa_pres,storm_category,sea_height(ft),storm_speed(knots),storm_direction(degrees)
1999231N20266,1999,BRET,1999-08-23 00:00:00,TS,26.9,-97.4,100.0,951.0,hurdat_atl,9,0.0,26.9,-97.4,hurricane,100,951,3.0,,5,290
1999231N20266,1999,BRET,1999-08-23 03:00:00,TS,26.9499,-97.6652,,,,0,0.0,26.9499,-97.6652,hurricane,90,957,2.0,,5,283
1999231N20266,1999,BRET,1999-08-23 06:00:00,TS,27.0,-97.9,80.0,963.0,hurdat_atl,0,0.0,27.0,-97.9,hurricane,80,963,1.0,,4,295
1999231N20266,1999,BRET,1999-08-23 09:00:00,TS,27.1349,-98.1,,,,0,0.0,27.1349,-98.1,hurricane,70,971,1.0,,5,310
1999231N20266,1999,BRET,1999-08-23 12:00:00,TS,27.3,-98.3,60.0,980.0,hurdat_atl,0,0.0,27.3,-98.3,tropical storm,60,980,0.0,,5,309
1999231N20266,1999,BRET,1999-08-23 15:00:00,TS,27.4424,-98.5277,,,,0,0.0,27.4424,-98.5277,tropical storm,47,986,0.0,,5,304
1999231N20266,1999,BRET,1999-08-23 18:00:00,TS,27.6,-98.8,35.0,993.0,hurdat_atl,0,0.0,27.6,-98.8,tropical storm,35,993,0.0,,6,306
1999231N20266,1999,BRET,1999-08-23 21:00:00,TS,27.8224,-99.1197,,,,0,0.0,27.8224,-99.1197,tropical storm,32,996,-1.0,,7,303
1999231N20266,1999,BRET,1999-08-24 00:00:00,TS,28.0,-99.5,30.0,1000.0,hurdat_atl,0,0.0,28.0,-99.5,tropical depression,30,1000,-1.0,,8,287
1999231N20266,1999,BRET,1999-08-24 03:00:00,TS,28.045,-99.9351,,,,0,0.0,28.045,-99.9351,tropical depression,30,1001,-1.0,,8,270
1999231N20266,1999,BRET,1999-08-24 06:00:00,TS,28.0,-100.4,30.0,1003.0,hurdat_atl,0,0.0,28.0,-100.4,tropical depression,30,1003,-1.0,,8,260
1999231N20266,1999,BRET,1999-08-24 09:00:00,TS,27.9074,-100.85799999999999,,,,0,0.0,27.9074,-100.85799999999999,tropical depression,27,1004,-1.0,,8,256
1999231N20266,1999,BRET,1999-08-24 12:00:00,TS,27.8,-101.3,25.0,1006.0,hurdat_atl,0,0.0,27.8,-101.3,tropical depression,25,1006,-1.0,,8,257
1999231N20266,1999,BRET,1999-08-24 15:00:00,TS,27.7423,-101.7,,,,0,0.0,27.7423,-101.7,tropical depression,25,1006,-1.0,,7,262
1999231N20266,1999,BRET,1999-08-24 18:00:00,TS,27.7,-102.1,25.0,1007.0,hurdat_atl,0,0.0,27.7,-102.1,tropical depression,25,1007,-1.0,,7,263
1999231N20266,1999,BRET,1999-08-24 21:00:00,TS,27.6529,-102.538,,,,0,0.0,27.6529,-102.538,tropical depression,22,1007,-1.0,,8,263
1999236N22292,1999,DENNIS,1999-09-04 18:00:00,TS,34.5,-76.0,60.0,986.0,hurdat_atl,50,0.0,34.5,-76.0,tropical storm,60,986,0.0,,9,310
1999236N22292,1999,DENNIS,1999-09-04 21:00:00,TS,34.8,-76.5,60.0,984.0,hurdat_atl,0,0.0,34.8,-76.5,tropical storm,60,984,0.0,,8,307
1999236N22292,1999,DENNIS,1999-09-05 00:00:00,TS,35.0,-76.8,50.0,985.0,hurdat_atl,0,0.0,35.0,-76.8,tropical storm,50,985,0.0,,7,307
1999236N22292,1999,DENNIS,1999-09-05 03:00:00,TS,35.2329,-77.2059,,,,0,0.0,35.2329,-77.2059,tropical storm,42,987,0.0,,9,304
1999236N22292,1999,DENNIS,1999-09-05 06:00:00,TS,35.5,-77.7,35.0,989.0,hurdat_atl,0,0.0,35.5,-77.7,tropical storm,35,989,0.0,,11,305
1999236N22292,1999,DENNIS,1999-09-05 09:00:00,TS,35.8304,-78.2716,,,,0,0.0,35.8304,-78.2716,tropical storm,32,991,-1.0,,11,304
1999236N22292,1999,DENNIS,1999-09-05 12:00:00,TS,36.1,-78.8,30.0,994.0,hurdat_atl,0,0.0,36.1,-78.8,tropical depression,30,994,-1.0,,8,297
1999236N22292,1999,DENNIS,1999-09-05 15:00:00,TS,36.1946,-79.1457,,,,0,0.0,36.1946,-79.1457,tropical depression,27,996,-1.0,,5,282
1999236N22292,1999,DENNIS,1999-09-05 18:00:00,TS,36.2,-79.4,25.0,998.0,hurdat_atl,0,0.0,36.2,-79.4,tropical depression,25,998,-1.0,,4,270
1999236N22292,1999,DENNIS,1999-09-05 21:00:00,TS,36.1925,-79.6802,,,,0,0.0,36.1925,-79.6802,tropical depression,25,999,-1.0,,4,270
1999236N22292,1999,DENNIS,1999-09-06 00:00:00,TS,36.2,-79.9,25.0,1000.0,hurdat_atl,0,0.0,36.2,-79.9,tropical depression,25,1000,-1.0,,3,282
1999236N22292,1999,DENNIS,1999-09-06 03:00:00,TS,36.2549,-80.0523,,,,0,0.0,36.2549,-80.0523,tropical depression,22,1002,-1.0,,3,320
1999236N22292,1999,DENNIS,1999-09-06 06:00:00,TS,36.4,-80.1,20.0,1004.0,hurdat_atl,0,0.0,36.4,-80.1,tropical depression,20,1004,-1.0,,4,0
1999236N22292,1999,DENNIS,1999-09-06 09:00:00,TS,36.6625,-80.045,,,,0,0.0,36.6625,-80.045,tropical depression,20,1004,-1.0,,6,15
1999236N22292,1999,DENNIS,1999-09-06 12:00:00,TS,37.0,-79.9,20.0,1005.0,hurdat_atl,0,0.0,37.0,-79.9,tropical depression,20,1005,-1.0,,7,19
1999236N22292,1999,DENNIS,1999-09-06 15:00:00,TS,37.3347,-79.7593,,,,0,0.0,37.3347,-79.7593,tropical depression,20,1006,-1.0,,8,24
1999236N22292,1999,DENNIS,1999-09-06 18:00:00,TS,37.7,-79.5,20.0,1008.0,hurdat_atl,0,0.0,37.7,-79.5,tropical depression,20,1008,-1.0,,8,40
1999236N22292,1999,DENNIS,1999-09-06 21:00:00,TS,37.9798,-79.0788,,,,0,0.0,37.9798,-79.0788,tropical depression,20,1008,-1.0,,11,45
1999236N22292,1999,DENNIS,1999-09-07 00:00:00,TS,38.5,-78.5,20.0,1009.0,hurdat_atl,0,0.0,38.5,-78.5,tropical depression,20,1009,-1.0,,20,35
1999236N22292,1999,DENNIS,1999-09-07 03:00:00,TS,39.5693,-77.6332,,,,0,0.0,39.5693,-77.6332,tropical depression,20,1008,-1.0,,26,27
1999236N22292,1999,DENNIS,1999-09-07 06:00:00,TS,40.8,-77.0,20.0,1008.0,hurdat_atl,0,0.0,40.8,-77.0,tropical depression,20,1008,-1.0,,23,8
1999236N22292,1999,DENNIS,1999-09-07 09:00:00,TS,41.8624,-77.2279,,,,0,0.0,41.8624,-77.2279,tropical depression,20,1007,-1.0,,20,345
1999236N22292,1999,DENNIS,1999-09-07 12:00:00,TS,42.7,-77.7,20.0,1007.0,hurdat_atl,0,0.0,42.7,-77.7,tropical depression,20,1007,-1.0,,15,342
1999236N22292,1999,DENNIS,1999-09-07 15:00:00,TS,43.2417,-77.8441,,,,0,0.0,43.2417,-77.8441,tropical depression,20,1006,-1.0,,8,1
1999236N22292,1999,DENNIS,1999-09-07 18:00:00,ET,43.5,-77.7,20.0,1006.0,hurdat_atl,0,0.0,43.5,-77.7,extratropical systems,20,1006,-4.0,,6,61
1999236N22292,1999,DENNIS,1999-09-07 21:00:00,ET,43.5236,-77.1511,,,,0,0.0,43.5236,-77.1511,extratropical systems,20,1006,-4.0,,9,90
1999236N22292,1999,DENNIS,1999-09-08 00:00:00,ET,43.5,-76.5,20.0,1006.0,hurdat_atl,0,0.0,43.5,-76.5,extratropical systems,20,1006,-4.0,,8,78
1999236N22292,1999,DENNIS,1999-09-08 03:00:00,ET,43.6817,-76.1343,,,,0,0.0,43.6817,-76.1343,extratropical systems,20,1006,-4.0,,7,45
1999236N22292,1999,DENNIS,1999-09-08 06:00:00,ET,44.0,-75.8,20.0,1006.0,hurdat_atl,0,0.0,44.0,-75.8,extratropical systems,20,1006,-4.0,,10,42
1999236N22292,1999,DENNIS,1999-09-08 09:00:00,ET,44.4432,-75.1909,,,,0,0.0,44.4432,-75.1909,extratropical systems,20,1006,-4.0,,11,38
1999236N22292,1999,DENNIS,1999-09-08 12:00:00,ET,44.9,-74.8,20.0,1006.0,hurdat_atl,0,0.0,44.9,-74.8,extratropical systems,20,1006,-4.0,,8,9
1999236N22292,1999,DENNIS,1999-09-08 15:00:00,ET,45.2406,-75.0091,,,,0,0.0,45.2406,-75.0091,extratropical systems,20,1005,-4.0,,8,317
1999249N22264,1999,NOT_NAMED,1999-09-06 15:00:00,TS,23.53,-97.88,,,,0,0.0,23.53,-97.88,tropical depression,30,1006,-1.0,,7,335
1999249N22264,1999,NOT_NAMED,1999-09-06 18:00:00,TS,23.8,-98.0,30.0,1006.0,hurdat_atl,0,0.0,23.8,-98.0,tropical depression,30,1006,-1.0,,4,340
1999249N22264,1999,NOT_NAMED,1999-09-06 21:00:00,TS,23.9224,-98.0427,,,,0,0.0,23.9224,-98.0427,tropical depression,30,1006,-1.0,,2,335
1999249N22264,1999,NOT_NAMED,1999-09-07 00:00:00,TS,24.0,-98.1,30.0,1006.0,hurdat_atl,0,0.0,24.0,-98.1,tropical depression,30,1006,-1.0,,3,312
1999249N22264,1999,NOT_NAMED,1999-09-07 03:00:00,TS,24.1125,-98.2702,,,,0,0.0,24.1125,-98.2702,tropical depression,30,1006,-1.0,,5,310
1999249N22264,1999,NOT_NAMED,1999-09-07 06:00:00,TS,24.3,-98.5,30.0,1006.0,hurdat_atl,0,0.0,24.3,-98.5,tropical depression,30,1006,-1.0,,7,319
1999249N22264,1999,NOT_NAMED,1999-09-07 09:00:00,TS,24.6126,-98.7471,,,,0,0.0,24.6126,-98.7471,tropical depression,27,1006,-1.0,,8,327
1999251N15314,1999,FLOYD,1999-09-16 06:30:00,TS,33.8,-78.0,90.0,956.0,hurdat_atl,11,0.0,33.8,-78.0,hurricane,90,956,2.0,,18,19
1999251N15314,1999,FLOYD,1999-09-16 09:00:00,TS,34.5316,-77.6481,,,,0,0.0,34.5316,-77.6481,hurricane,80,960,1.0,,23,27
1999251N15314,1999,FLOYD,1999-09-16 12:00:00,TS,35.7,-76.8,70.0,967.0,hurdat_atl,0,0.0,35.7,-76.8,hurricane,70,967,1.0,,26,29
1999251N15314,1999,FLOYD,1999-09-16 15:00:00,TS,36.8094,-76.0842,,,,0,0.0,36.8094,-76.0842,hurricane,65,970,1.0,,26,28
1999251N15314,1999,FLOYD,1999-09-16 18:00:00,TS,38.0,-75.3,60.0,974.0,hurdat_atl,8,0.0,38.0,-75.3,tropical storm,60,974,0.0,,29,28
1999251N15314,1999,FLOYD,1999-09-16 21:00:00,TS,39.3603,-74.3957,,,,8,0.0,39.3603,-74.3957,tropical storm,55,977,0.0,,30,28
1999251N15314,1999,FLOYD,1999-09-17 00:00:00,TS,40.6,-73.5,50.0,980.0,hurdat_atl,0,0.0,40.6,-73.5,tropical storm,50,980,0.0,,24,30
1999251N15314,1999,FLOYD,1999-09-17 03:00:00,TS,41.4536,-72.7724,,,,0,0.0,41.4536,-72.7724,tropical storm,50,981,0.0,,18,35
1999251N15314,1999,FLOYD,1999-09-17 06:00:00,TS,42.1,-72.1,50.0,983.0,hurdat_atl,0,0.0,42.1,-72.1,tropical storm,50,983,0.0,,17,39
1999251N15314,1999,FLOYD,1999-09-17 09:00:00,TS,42.7443,-71.371,,,,0,0.0,42.7443,-71.371,tropical storm,47,983,0.0,,16,43
1999251N15314,1999,FLOYD,1999-09-17 12:00:00,ET,43.3,-70.6,45.0,984.0,hurdat_atl,0,0.0,43.3,-70.6,extratropical systems,45,984,-4.0,,16,48
1999251N15314,1999,FLOYD,1999-09-17 15:00:00,ET,43.7948,-69.7568,,,,0,0.0,43.7948,-69.7568,extratropical systems,45,984,-4.0,,15,54
1999251N15314,1999,FLOYD,1999-09-17 18:00:00,ET,44.2,-68.9,45.0,985.0,hurdat_atl,7,0.0,44.2,-68.9,extratropical systems,45,985,-4.0,,14,58
1999251N15314,1999,FLOYD,1999-09-17 21:00:00,ET,44.5214,-68.1054,,,,0,0.0,44.5214,-68.1054,extratropical systems,42,986,-4.0,,13,62
1999251N15314,1999,FLOYD,1999-09-18 00:00:00,ET,44.8,-67.3,40.0,987.0,hurdat_atl,0,0.0,44.8,-67.3,extratropical systems,40,987,-4.0,,13,65
1999251N15314,1999,FLOYD,1999-09-18 03:00:00,ET,45.0533,-66.4631,,,,0,0.0,45.0533,-66.4631,extratropical systems,37,988,-4.0,,14,65
1999251N15314,1999,FLOYD,1999-09-18 06:00:00,ET,45.4,-65.5,35.0,990.0,hurdat_atl,0,0.0,45.4,-65.5,extratropical systems,35,990,-4.0,,17,58
1999251N15314,1999,FLOYD,1999-09-18 09:00:00,ET,45.9594,-64.3912,,,,0,0.0,45.9594,-64.3912,extratropical systems,35,991,-4.0,,21,55
1999251N15314,1999,FLOYD,1999-09-18 18:00:00,ET,47.7,-59.3,35.0,992.0,hurdat_atl,0,0.0,47.7,-59.3,extratropical systems,35,992,-4.0,,24,74
1999251N15314,1999,FLOYD,1999-09-18 21:00:00,ET,47.8882,-57.7982,,,,0,0.0,47.8882,-57.7982,extratropical systems,35,992,-4.0,,20,82
1999251N15314,1999,FLOYD,1999-09-19 00:00:00,ET,48.0,-56.3,35.0,992.0,hurdat_atl,0,0.0,48.0,-56.3,extratropical systems,35,992,-4.0,,22,82
1999251N15314,1999,FLOYD,1999-09-19 03:00:00,ET,48.1946,-54.5068,,,,0,0.0,48.1946,-54.5068,extratropical systems,35,993,-4.0,,26,79
1999262N25272,1999,HARVEY,1999-09-21 15:00:00,TS,25.911,-82.1251,,,,37,0.0,25.911,-82.1251,tropical storm,50,997,0.0,,12,96
1999262N25272,1999,HARVEY,1999-09-21 17:00:00,TS,25.9,-81.7,50.0,999.0,hurdat_atl,0,0.0,25.9,-81.7,tropical storm,50,999,0.0,,11,91
1999262N25272,1999,HARVEY,1999-09-21 18:00:00,TS,25.9,-81.5,50.0,999.0,hurdat_atl,0,0.0,25.9,-81.5,tropical storm,50,999,0.0,,19,74
1999262N25272,1999,HARVEY,1999-09-21 21:00:00,TS,26.245,-80.3315,,,,0,0.0,26.245,-80.3315,tropical storm,45,999,0.0,,28,69
1999286N16278,1999,IRENE,1999-10-15 18:00:00,TS,25.1,-81.3,65.0,986.0,hurdat_atl,15,0.0,25.1,-81.3,hurricane,65,986,1.0,,6,32
1999286N16278,1999,IRENE,1999-10-15 20:00:00,TS,25.3,-81.1,70.0,987.0,hurdat_atl,11,0.0,25.3,-81.1,hurricane,70,987,1.0,,9,38
1999286N16278,1999,IRENE,1999-10-15 21:00:00,TS,25.4652,-80.979,,,,0,0.0,25.4652,-80.979,hurricane,68,986,1.0,,14,29
1999286N16278,1999,IRENE,1999-10-16 00:00:00,TS,26.1,-80.6,65.0,986.0,hurdat_atl,0,0.0,26.1,-80.6,hurricane,65,986,1.0,,13,27
1999286N16278,1999,IRENE,1999-10-16 03:00:00,TS,26.5844,-80.3465,,,,0,0.0,26.5844,-80.3465,hurricane,65,985,1.0,,10,22
1999286N16278,1999,IRENE,1999-10-16 06:00:00,TS,27.0,-80.2,65.0,985.0,hurdat_atl,0,0.0,27.0,-80.2,hurricane,65,985,1.0,,8,13
2000227N23267,2000,BERYL,2000-08-15 03:00:00,TS,24.2848,-97.3351,,,,46,0.0,24.2848,-97.3351,tropical storm,45,1008,0.0,,8,302
2000227N23267,2000,BERYL,2000-08-15 06:00:00,TS,24.5,-97.7,45.0,1009.0,hurdat_atl,0,0.0,24.5,-97.7,tropical storm,45,1009,0.0,,8,301
2000227N23267,2000,BERYL,2000-08-15 09:00:00,TS,24.7073,-98.1126,,,,0,0.0,24.7073,-98.1126,tropical storm,37,1009,0.0,,9,296
2000227N23267,2000,BERYL,2000-08-15 12:00:00,TS,24.9,-98.6,30.0,1010.0,hurdat_atl,0,0.0,24.9,-98.6,tropical depression,30,1010,-1.0,,10,290
2000227N23267,2000,BERYL,2000-08-15 15:00:00,TS,25.0606,-99.1748,,,,0,0.0,25.0606,-99.1748,tropical depression,27,1011,-1.0,,11,285
2000253N28267,2000,NOT_NAMED,2000-09-09 06:00:00,TS,29.3,-93.8,25.0,1009.0,hurdat_atl,44,0.0,29.3,-93.8,tropical depression,25,1009,-1.0,,9,347
2000253N28267,2000,NOT_NAMED,2000-09-09 09:00:00,TS,29.7884,-93.8677,,,,0,0.0,29.7884,-93.8677,tropical depression,25,1009,-1.0,,9,352
2000253N28267,2000,NOT_NAMED,2000-09-09 10:00:00,TS,29.9,-93.9,25.0,1009.0,hurdat_atl,0,0.0,29.9,-93.9,tropical depression,25,1009,-1.0,,5,332
2000259N20273,2000,GORDON,2000-09-18 03:00:00,TS,29.3,-83.2,55.0,991.0,hurdat_atl,9,0.0,29.3,-83.2,tropical storm,55,991,0.0,,10,21
2000259N20273,2000,GORDON,2000-09-18 06:00:00,TS,29.8,-83.0,40.0,1000.0,hurdat_atl,0,0.0,29.8,-83.0,tropical storm,40,1000,0.0,,12,22
2000259N20273,2000,GORDON,2000-09-18 09:00:00,TS,30.3728,-82.6874,,,,0,0.0,30.3728,-82.6874,tropical storm,35,1003,0.0,,13,27
2000259N20273,2000,GORDON,2000-09-18 12:00:00,TS,31.0,-82.3,30.0,1006.0,hurdat_atl,0,0.0,31.0,-82.3,tropical depression,30,1006,-1.0,,14,26
2000259N20273,2000,GORDON,2000-09-18 15:00:00,TS,31.6495,-81.944,,,,0,0.0,31.6495,-81.944,tropical depression,27,1008,-1.0,,15,28
2000259N20273,2000,GORDON,2000-09-18 18:00:00,ET,32.3,-81.5,25.0,1011.0,hurdat_atl,0,0.0,32.3,-81.5,extratropical systems,25,1011,-4.0,,15,36
2000259N20273,2000,GORDON,2000-09-18 21:00:00,ET,32.8853,-80.8794,,,,0,0.0,32.8853,-80.8794,extratropical systems,25,1011,-4.0,,16,42
2000259N20273,2000,GORDON,2000-09-19 00:00:00,ET,33.5,-80.2,25.0,1011.0,hurdat_atl,0,0.0,33.5,-80.2,extratropical systems,25,1011,-4.0,,17,40
2000259N20273,2000,GORDON,2000-09-19 03:00:00,ET,34.19,-79.5619,,,,0,0.0,34.19,-79.5619,extratropical systems,22,1011,-4.0,,18,33
2000259N20273,2000,GORDON,2000-09-19 06:00:00,ET,35.0,-79.0,20.0,1011.0,hurdat_atl,0,0.0,35.0,-79.0,extratropical systems,20,1011,-4.0,,20,22
2000259N20273,2000,GORDON,2000-09-19 09:00:00,ET,35.9979,-78.6707,,,,0,0.0,35.9979,-78.6707,extratropical systems,20,1010,-4.0,,21,18
2000259N20273,2000,GORDON,2000-09-19 12:00:00,ET,37.0,-78.2,20.0,1010.0,hurdat_atl,0,0.0,37.0,-78.2,extratropical systems,20,1010,-4.0,,21,33
2000259N20273,2000,GORDON,2000-09-19 15:00:00,ET,37.7892,-77.1904,,,,0,0.0,37.7892,-77.1904,extratropical systems,22,1009,-4.0,,23,49
2000259N20273,2000,GORDON,2000-09-19 18:00:00,ET,38.5,-76.0,25.0,1008.0,hurdat_atl,0,0.0,38.5,-76.0,extratropical systems,25,1008,-4.0,,23,50
2000259N20273,2000,GORDON,2000-09-19 21:00:00,ET,39.2487,-74.9824,,,,0,0.0,39.2487,-74.9824,extratropical systems,25,1007,-4.0,,22,46
2000259N20273,2000,GORDON,2000-09-20 00:00:00,ET,40.0,-74.0,25.0,1007.0,hurdat_atl,8,0.0,40.0,-74.0,extratropical systems,25,1007,-4.0,,22,43
2000259N20273,2000,GORDON,2000-09-20 03:00:00,ET,40.823,-73.038,,,,0,0.0,40.823,-73.038,extratropical systems,25,1006,-4.0,,21,45
2000259N20273,2000,GORDON,2000-09-20 06:00:00,ET,41.5,-72.0,25.0,1005.0,hurdat_atl,0,0.0,41.5,-72.0,extratropical systems,25,1005,-4.0,,20,59
2000259N20273,2000,GORDON,2000-09-20 09:00:00,ET,41.8252,-70.7684,,,,0,0.0,41.8252,-70.7684,extratropical systems,27,1005,-4.0,,19,75
2000260N15308,2000,HELENE,2000-09-22 09:00:00,TS,29.9997,-86.9895,,,,38,0.0,29.9997,-86.9895,tropical storm,42,1003,0.0,,11,27
2000260N15308,2000,HELENE,2000-09-22 12:00:00,TS,30.5,-86.6,35.0,1006.0,hurdat_atl,0,0.0,30.5,-86.6,tropical storm,35,1006,0.0,,13,37
2000260N15308,2000,HELENE,2000-09-22 15:00:00,TS,31.0269,-86.0962,,,,0,0.0,31.0269,-86.0962,tropical storm,30,1008,-1.0,,15,43
2000260N15308,2000,HELENE,2000-09-22 18:00:00,TS,31.6,-85.4,25.0,1010.0,hurdat_atl,0,0.0,31.6,-85.4,tropical depression,25,1010,-1.0,,19,47
2000260N15308,2000,HELENE,2000-09-22 21:00:00,TS,32.2805,-84.4966,,,,0,0.0,32.2805,-84.4966,tropical depression,25,1010,-1.0,,21,51
2000260N15308,2000,HELENE,2000-09-23 00:00:00,TS,32.9,-83.5,25.0,1011.0,hurdat_atl,0,0.0,32.9,-83.5,tropical depression,25,1011,-1.0,,19,58
2000260N15308,2000,HELENE,2000-09-23 03:00:00,TS,33.2868,-82.5827,,,,0,0.0,33.2868,-82.5827,tropical depression,25,1011,-1.0,,17,65
2000260N15308,2000,HELENE,2000-09-23 06:00:00,TS,33.6,-81.7,25.0,1012.0,hurdat_atl,0,0.0,33.6,-81.7,tropical depression,25,1012,-1.0,,16,64
2000260N15308,2000,HELENE,2000-09-23 09:00:00,TS,33.9763,-80.8635,,,,0,0.0,33.9763,-80.8635,tropical depression,25,1011,-1.0,,16,60
2000260N15308,2000,HELENE,2000-09-23 12:00:00,TS,34.4,-80.0,25.0,1011.0,hurdat_atl,0,0.0,34.4,-80.0,tropical depression,25,1011,-1.0,,18,59
2000260N15308,2000,HELENE,2000-09-23 15:00:00,TS,34.8849,-79.0148,,,,0,0.0,34.8849,-79.0148,tropical depression,30,1010,-1.0,,19,59
2000260N15308,2000,HELENE,2000-09-23 18:00:00,TS,35.4,-78.0,35.0,1010.0,hurdat_atl,0,0.0,35.4,-78.0,tropical storm,35,1010,0.0,,19,58
2000260N15308,2000,HELENE,2000-09-23 21:00:00,TS,35.9148,-77.0049,,,,0,0.0,35.9148,-77.0049,tropical storm,37,1009,0.0,,18,57
2000260N15308,2000,HELENE,2000-09-24 00:00:00,TS,36.4,-76.1,40.0,1008.0,hurdat_atl,0,0.0,36.4,-76.1,tropical storm,40,1008,0.0,,16,55
2000273N16277,2000,KEITH,2000-10-06 09:00:00,TS,23.6429,-100.49700000000001,,,,0,0.0,23.6429,-100.49700000000001,tropical depression,25,1004,-1.0,,10,288
2000279N29279,2000,LESLIE,2000-10-04 12:00:00,SS,29.0,-81.4,30.0,1012.0,hurdat_atl,0,0.0,29.0,-81.4,subtropical depression,30,1012,-2.0,,7,41
2000279N29279,2000,LESLIE,2000-10-04 15:00:00,SS,29.2777,-81.1204,,,,0,0.0,29.2777,-81.1204,subtropical depression,30,1012,-2.0,,7,46
2000279N29279,2000,LESLIE,2000-10-08 12:00:00,ET,46.0,-57.0,40.0,1003.0,hurdat_atl,133,0.0,46.0,-57.0,extratropical systems,40,1003,-4.0,,37,33
2000279N29279,2000,LESLIE,2000-10-08 15:00:00,ET,47.5697,-55.5681,,,,0,0.0,47.5697,-55.5681,extratropical systems,37,1004,-4.0,,36,34
2000279N29279,2000,LESLIE,2000-10-08 18:00:00,ET,49.0,-54.0,35.0,1005.0,hurdat_atl,0,0.0,49.0,-54.0,extratropical systems,35,1005,-4.0,,34,43
2000290N30289,2000,MICHAEL,2000-10-19 21:00:00,TS,46.1625,-57.3053,,,,132,0.0,46.1625,-57.3053,hurricane,80,965,1.0,,42,19
2000290N30289,2000,MICHAEL,2000-10-20 00:00:00,ET,48.0,-56.5,75.0,966.0,hurdat_atl,0,0.0,48.0,-56.5,extratropical systems,75,966,-4.0,,31,13
2000290N30289,2000,MICHAEL,2000-10-20 03:00:00,ET,49.2206,-56.2687,,,,0,0.0,49.2206,-56.2687,extratropical systems,72,966,-4.0,,20,9
2001157N28265,2001,ALLISON,2001-06-05 21:00:00,TS,28.9,-95.3,45.0,1003.0,hurdat_atl,9,0.0,28.9,-95.3,tropical storm,45,1003,0.0,,8,1
2001157N28265,2001,ALLISON,2001-06-06 00:00:00,TS,29.3,-95.3,45.0,1003.0,hurdat_atl,0,0.0,29.3,-95.3,tropical storm,45,1003,0.0,,8,3
2001157N28265,2001,ALLISON,2001-06-06 03:00:00,TS,29.6932,-95.2535,,,,0,0.0,29.6932,-95.2535,tropical storm,37,1004,0.0,,8,6
2001157N28265,2001,ALLISON,2001-06-06 06:00:00,TS,30.1,-95.2,30.0,1006.0,hurdat_atl,0,0.0,30.1,-95.2,tropical depression,30,1006,-1.0,,9,3
2001157N28265,2001,ALLISON,2001-06-06 09:00:00,TS,30.5725,-95.2073,,,,0,0.0,30.5725,-95.2073,tropical depression,25,1005,-1.0,,9,0
2001157N28265,2001,ALLISON,2001-06-06 12:00:00,TS,31.0,-95.2,20.0,1005.0,hurdat_atl,0,0.0,31.0,-95.2,tropical depression,20,1005,-1.0,,7,7
2001157N28265,2001,ALLISON,2001-06-06 15:00:00,TS,31.31,-95.1002,,,,0,0.0,31.31,-95.1002,tropical depression,20,1005,-1.0,,5,19
2001157N28265,2001,ALLISON,2001-06-06 18:00:00,TS,31.5,-95.0,20.0,1005.0,hurdat_atl,0,0.0,31.5,-95.0,tropical depression,20,1005,-1.0,,3,19
2001157N28265,2001,ALLISON,2001-06-06 21:00:00,TS,31.5725,-94.9924,,,,0,0.0,31.5725,-94.9924,tropical depression,20,1005,-1.0,,1,0
2001157N28265,2001,ALLISON,2001-06-07 00:00:00,TS,31.6,-95.0,20.0,1005.0,hurdat_atl,0,0.0,31.6,-95.0,tropical depression,20,1005,-1.0,,2,11
2001157N28265,2001,ALLISON,2001-06-07 03:00:00,TS,31.7375,-94.9501,,,,0,0.0,31.7375,-94.9501,tropical depression,20,1005,-1.0,,2,25
2001157N28265,2001,ALLISON,2001-06-07 06:00:00,TS,31.8,-94.9,20.0,1006.0,hurdat_atl,0,0.0,31.8,-94.9,tropical depression,20,1006,-1.0,,1,153
2001157N28265,2001,ALLISON,2001-06-07 09:00:00,TS,31.6375,-94.885,,,,0,0.0,31.6375,-94.885,tropical depression,20,1006,-1.0,,4,0
2001157N28265,2001,ALLISON,2001-06-07 12:00:00,TS,31.4,-94.9,20.0,1006.0,hurdat_atl,0,0.0,31.4,-94.9,tropical depression,20,1006,-1.0,,4,184
2001157N28265,2001,ALLISON,2001-06-07 15:00:00,TS,31.2349,-94.9049,,,,0,0.0,31.2349,-94.9049,tropical depression,17,1006,-1.0,,3,196
2001157N28265,2001,ALLISON,2001-06-07 18:00:00,TS,31.1,-95.0,15.0,1007.0,hurdat_atl,0,0.0,31.1,-95.0,tropical depression,15,1007,-1.0,,4,232
2001157N28265,2001,ALLISON,2001-06-07 21:00:00,TS,30.9927,-95.2701,,,,0,0.0,30.9927,-95.2701,tropical depression,15,1004,-1.0,,6,249
2001157N28265,2001,ALLISON,2001-06-08 00:00:00,TS,30.9,-95.6,15.0,1002.0,hurdat_atl,0,0.0,30.9,-95.6,tropical depression,15,1002,-1.0,,6,251
2001157N28265,2001,ALLISON,2001-06-08 03:00:00,TS,30.8075,-95.8875,,,,0,0.0,30.8075,-95.8875,tropical depression,17,1003,-1.0,,5,245
2001157N28265,2001,ALLISON,2001-06-08 06:00:00,TS,30.7,-96.1,20.0,1004.0,hurdat_atl,0,0.0,30.7,-96.1,tropical depression,20,1004,-1.0,,4,226
