state,county,cat_1_count,cat_2_count,cat_3_count,cat_4_count,cat_5_count,hurricane_count,tropical_storm_count,extratropical_system_count,tropical_depression_count,low_count,subtropical_depression_count,dissipating_storm_count,cases,previous_cases,2019_population,change_in_case_ratio
Virginia,Augusta,0,0,0,0,0,0,1,0,1,0,0,0,282.0,260.0,75558.0,29.099999999999966
Virginia,Northampton,0,0,0,0,0,0,1,1,0,0,0,0,296.0,295.0,11710.0,8.600000000000364
Virginia,Patrick,0,0,0,0,0,0,0,1,1,0,0,0,161.0,118.0,17608.0,244.29999999999995
Virginia,Botetourt,0,0,0,0,0,0,0,0,1,0,0,0,215.0,192.0,33419.0,68.79999999999995
Virginia,Russell,0,0,0,0,0,0,1,0,0,0,0,0,130.0,73.0,26586.0,214.39999999999998
Virginia,Highland,0,0,0,0,0,0,0,0,1,0,0,0,6.0,4.0,2190.0,91.4
Virginia,Lynchburg,0,0,0,0,0,0,1,0,0,0,0,0,,,,
Virginia,Virginia Beach,1,0,0,0,0,1,0,0,0,0,1,0,,,,
Virginia,King William,0,0,0,0,0,0,0,1,0,0,0,0,90.0,78.0,17148.0,69.89999999999998
Virginia,Grayson,0,0,0,0,0,0,0,0,1,0,0,0,156.0,144.0,15550.0,77.20000000000005
Virginia,Prince Edward,0,0,0,0,0,0,0,0,1,0,0,0,423.0,358.0,22802.0,285.0999999999999
Virginia,Greensville,0,0,0,0,0,0,1,0,0,0,0,0,497.0,438.0,11336.0,520.5
Virginia,Suffolk,0,0,0,0,0,0,0,1,1,0,0,0,,,,
Virginia,Bland,0,0,0,0,0,0,0,1,0,0,0,0,22.0,7.0,6280.0,238.8
Tennessee,Marion,0,0,0,0,0,0,0,0,5,0,0,0,228.0,209.0,28907.0,65.70000000000005
Tennessee,Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,6315.0,5720.0,367804.0,161.70000000000005
Tennessee,McMinn,0,0,0,0,0,0,0,1,1,0,0,0,559.0,493.0,53794.0,122.59999999999991
Tennessee,Loudon,0,0,0,0,0,0,0,0,0,0,0,0,754.0,682.0,54068.0,133.0999999999999
Tennessee,Lawrence,0,0,0,0,0,0,0,0,1,0,0,0,584.0,491.0,44142.0,210.70000000000005
Tennessee,Perry,0,0,0,0,0,0,1,0,1,0,0,0,81.0,74.0,8076.0,86.70000000000005
Tennessee,Henry,0,0,0,0,0,0,0,0,1,0,0,0,299.0,225.0,32345.0,228.79999999999995
Tennessee,Lincoln,0,0,0,0,0,0,0,2,5,0,0,0,315.0,255.0,34366.0,174.60000000000002
Tennessee,Lauderdale,0,0,0,0,0,0,0,0,3,0,0,0,522.0,438.0,25633.0,327.70000000000005
Tennessee,Gibson,0,0,0,0,0,0,0,0,3,0,0,0,735.0,590.0,49133.0,295.10000000000014
Tennessee,Carroll,0,0,0,0,0,0,0,0,2,0,0,0,330.0,244.0,27767.0,309.79999999999995
Tennessee,Houston,0,0,0,0,0,0,0,0,2,0,0,0,61.0,54.0,8201.0,85.29999999999995
Tennessee,Wayne,0,0,0,0,0,0,1,0,3,0,0,0,229.0,219.0,16673.0,60.0
Tennessee,McNairy,0,0,0,0,0,0,0,0,3,1,0,0,388.0,324.0,25694.0,249.0999999999999
Tennessee,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,613.0,469.0,28117.0,512.1999999999998
Tennessee,Hardeman,0,0,0,0,0,0,1,0,3,0,0,0,942.0,830.0,25050.0,447.0999999999999
Tennessee,Humphreys,0,0,0,0,0,0,1,1,2,0,0,0,129.0,109.0,18582.0,107.60000000000002
Tennessee,Warren,0,0,0,0,0,0,1,1,1,0,0,0,540.0,429.0,41277.0,268.9000000000001
Tennessee,Roane,0,0,0,0,0,0,0,1,1,0,0,0,488.0,392.0,53382.0,179.9000000000001
Tennessee,Grainger,0,0,0,0,0,0,0,1,0,0,0,0,204.0,179.0,23320.0,107.19999999999993
Tennessee,Hawkins,0,0,0,0,0,0,0,0,1,0,0,0,485.0,369.0,56786.0,204.30000000000007
Tennessee,Sequatchie,0,0,0,0,0,0,0,1,0,0,0,0,113.0,96.0,15026.0,113.10000000000002
Tennessee,Van Buren,0,0,0,0,0,0,0,0,0,0,0,0,36.0,33.0,5872.0,51.10000000000002
Tennessee,Maury,0,0,0,0,0,0,1,0,1,0,0,0,1284.0,1089.0,96387.0,202.29999999999995
Tennessee,Montgomery,0,0,0,0,0,0,0,0,2,0,0,0,1986.0,1752.0,208993.0,112.0
Tennessee,Bedford,0,0,0,0,0,0,0,0,3,0,0,0,930.0,877.0,49713.0,106.60000000000014
Tennessee,Williamson,0,0,0,0,0,0,0,2,1,0,0,0,3607.0,3308.0,238412.0,125.40000000000009
Tennessee,Shelby,0,0,0,0,0,0,2,1,2,1,0,0,24057.0,22120.0,937166.0,206.69999999999982
Tennessee,Carter,0,0,0,0,0,0,0,1,0,0,0,0,532.0,433.0,56391.0,175.5
Tennessee,Monroe,0,0,0,0,0,0,0,1,2,0,0,0,451.0,377.0,46545.0,159.0
Tennessee,Jefferson,0,0,0,0,0,0,0,1,0,0,0,0,587.0,508.0,54495.0,145.0
Tennessee,Washington,0,0,0,0,0,0,0,1,1,0,0,0,1291.0,1089.0,129375.0,156.19999999999993
Tennessee,Giles,0,0,0,0,0,0,1,0,1,0,0,0,387.0,354.0,29464.0,112.0
Tennessee,Morgan,0,0,0,0,0,0,0,0,2,0,0,0,127.0,91.0,21403.0,168.2
Tennessee,Fentress,0,0,0,0,0,0,0,1,0,0,0,0,96.0,76.0,18523.0,107.99999999999994
Tennessee,Haywood,0,0,0,0,0,0,0,1,0,0,0,0,510.0,402.0,17304.0,624.1000000000004
Tennessee,Tipton,0,0,0,0,0,0,0,0,2,1,0,0,1217.0,1123.0,61599.0,152.60000000000014
Tennessee,Obion,0,0,0,0,0,0,0,1,4,0,0,0,588.0,453.0,30069.0,449.0
Tennessee,Blount,0,0,0,0,0,0,0,0,1,0,0,0,1324.0,1181.0,133088.0,107.39999999999998
Tennessee,Sevier,0,0,0,0,0,0,0,0,2,0,0,0,1902.0,1756.0,98250.0,148.60000000000014
Tennessee,Hancock,0,0,0,0,0,0,0,0,1,0,0,0,81.0,76.0,6620.0,75.59999999999991
Tennessee,Bradley,0,0,0,0,0,0,0,1,3,0,0,0,1991.0,1739.0,108110.0,233.0999999999999
Tennessee,Knox,0,0,0,0,0,0,0,1,1,0,0,0,5035.0,4297.0,470313.0,156.9999999999999
Tennessee,Hardin,0,0,0,0,0,0,1,0,1,0,0,0,479.0,409.0,25652.0,272.89999999999986
Tennessee,Wilson,0,0,0,0,0,0,0,0,2,0,0,0,2339.0,2102.0,144657.0,163.80000000000018
Tennessee,Overton,0,0,0,0,0,0,0,0,1,0,0,0,209.0,139.0,22241.0,314.70000000000005
Tennessee,Madison,0,0,0,0,0,0,1,0,1,1,0,0,1189.0,929.0,97984.0,265.4
Tennessee,Weakley,0,0,0,0,0,0,0,0,1,0,0,0,482.0,310.0,33328.0,516.1
Tennessee,Rutherford,0,0,0,0,0,0,0,0,1,0,0,0,6629.0,6155.0,332285.0,142.70000000000005
Tennessee,Sumner,0,0,0,0,0,0,0,1,1,0,0,0,3473.0,3219.0,191283.0,132.79999999999995
Tennessee,Meigs,0,0,0,0,0,0,0,0,1,0,0,0,108.0,99.0,12422.0,72.39999999999998
Tennessee,Campbell,0,0,0,0,0,0,0,1,1,0,0,0,254.0,221.0,39842.0,82.79999999999995
Tennessee,Union,0,0,0,0,0,0,0,0,1,0,0,0,162.0,129.0,19972.0,165.20000000000005
Tennessee,Fayette,0,0,0,0,0,0,0,0,3,0,0,0,704.0,642.0,41133.0,150.70000000000005
Tennessee,Crockett,0,0,0,0,0,0,0,0,2,1,0,0,274.0,236.0,14230.0,267.0
Tennessee,Dyer,0,0,0,0,0,0,0,1,3,0,0,0,668.0,568.0,37159.0,269.10000000000014
Tennessee,Macon,0,0,0,0,0,0,1,0,0,0,0,0,867.0,841.0,24602.0,105.69999999999982
Tennessee,Hickman,0,0,0,0,0,0,0,0,1,0,0,0,272.0,233.0,25178.0,154.89999999999998
Tennessee,Cheatham,0,0,0,0,0,0,0,0,1,0,0,0,601.0,548.0,40667.0,130.4000000000001
Tennessee,Franklin,0,0,0,0,0,0,0,0,2,0,0,0,338.0,286.0,42208.0,123.19999999999993
Tennessee,Claiborne,0,0,0,0,0,0,0,1,0,0,0,0,277.0,235.0,31959.0,131.4000000000001
Tennessee,DeKalb,0,0,0,0,0,0,1,0,0,0,0,0,366.0,322.0,20490.0,214.70000000000005
Tennessee,Sullivan,0,0,0,0,0,0,0,1,1,0,0,0,1048.0,833.0,158348.0,135.69999999999993
Tennessee,Grundy,0,0,0,0,0,0,0,0,1,0,0,0,118.0,102.0,13427.0,119.09999999999991
Tennessee,Polk,0,0,0,0,0,0,0,0,1,0,0,0,213.0,179.0,16832.0,201.9000000000001
Tennessee,Greene,0,0,0,0,0,0,0,0,1,0,0,0,504.0,376.0,69069.0,185.30000000000007
Tennessee,Cocke,0,0,0,0,0,0,0,0,2,0,0,0,482.0,412.0,36004.0,194.4000000000001
Tennessee,Unicoi,0,0,0,0,0,0,0,0,1,0,0,0,168.0,139.0,17883.0,162.10000000000002
Tennessee,Rhea,0,0,0,0,0,0,0,1,0,0,0,0,544.0,511.0,33167.0,99.5
Tennessee,Anderson,0,0,0,0,0,0,0,1,0,0,0,0,698.0,630.0,76978.0,88.39999999999998
Tennessee,Lewis,0,0,0,0,0,0,0,1,0,0,0,0,74.0,58.0,12268.0,130.40000000000003
Tennessee,Davidson,0,0,0,0,0,0,0,1,0,0,0,0,23305.0,21879.0,694144.0,205.5
Tennessee,Lake,0,0,0,0,0,0,0,0,0,1,0,0,794.0,756.0,7016.0,541.6000000000004
Tennessee,Putnam,0,0,0,0,0,0,0,0,0,1,0,0,1800.0,1601.0,80245.0,248.0
Louisiana,Allen,0,0,0,0,0,1,7,0,0,0,0,0,1284.0,1210.0,25627.0,288.6999999999998
Louisiana,Evangeline,0,0,0,0,0,0,4,0,3,0,0,0,908.0,805.0,33395.0,308.5
Louisiana,St. Landry,0,0,0,0,0,0,9,0,3,0,0,0,2778.0,2530.0,82124.0,302.0
Louisiana,St. Tammany,1,0,1,0,0,2,3,3,4,0,0,0,5323.0,4884.0,260419.0,168.5999999999999
Louisiana,Tangipahoa,0,0,0,0,0,0,5,1,6,0,0,0,3540.0,3223.0,134758.0,235.20000000000027
Louisiana,Plaquemines,5,3,4,1,0,14,8,0,4,0,0,0,461.0,428.0,23197.0,142.20000000000005
Louisiana,St. Charles,0,0,0,0,0,2,0,1,1,0,0,0,1492.0,1397.0,53100.0,178.9000000000001
Louisiana,Ascension,1,0,0,0,0,2,1,0,0,0,0,0,2930.0,2681.0,126604.0,196.70000000000027
Louisiana,West Baton Rouge,0,0,0,0,0,0,4,0,0,0,0,0,727.0,675.0,26465.0,196.5
Louisiana,West Feliciana,0,0,0,0,0,0,2,0,1,0,0,0,355.0,328.0,15568.0,173.4000000000001
Louisiana,Catahoula,0,0,0,0,0,0,2,1,2,0,0,0,296.0,267.0,9494.0,305.5
Louisiana,LaSalle,0,0,0,0,0,1,3,1,4,0,0,0,308.0,248.0,14892.0,402.89999999999986
Louisiana,Iberia,2,1,0,0,0,4,2,0,3,0,0,0,2561.0,2408.0,69830.0,219.0999999999999
Louisiana,Lafayette,1,0,0,0,0,1,2,0,0,0,0,0,7723.0,7280.0,244390.0,181.29999999999973
Louisiana,Acadia,0,0,0,0,0,1,2,1,0,0,0,0,2634.0,2513.0,62045.0,195.0
Louisiana,Avoyelles,0,0,0,0,0,0,4,0,3,0,0,0,1096.0,981.0,40144.0,286.5
Louisiana,Rapides,0,0,0,0,0,0,7,0,5,0,0,0,3327.0,3126.0,129648.0,155.0999999999999
Louisiana,Grant,0,0,0,0,0,0,1,0,3,0,0,0,307.0,284.0,22389.0,102.70000000000005
Louisiana,Winn,0,0,0,0,0,0,3,3,1,0,0,0,426.0,399.0,13904.0,194.20000000000027
Louisiana,Caldwell,0,0,0,0,0,0,2,1,1,0,0,0,224.0,202.0,9918.0,221.79999999999995
Louisiana,Franklin,1,0,0,0,0,1,1,3,3,0,0,0,940.0,850.0,20015.0,449.6999999999998
Louisiana,Tensas,0,0,0,0,0,0,0,0,2,0,0,0,91.0,68.0,4334.0,530.6999999999998
Louisiana,Lafourche,8,2,0,1,0,11,6,0,6,1,0,0,2863.0,2656.0,97614.0,212.0999999999999
Louisiana,St. Martin,3,1,0,0,0,4,3,2,1,0,0,0,1734.0,1580.0,53431.0,288.2000000000003
Louisiana,St. Bernard,0,0,1,0,0,1,3,0,2,0,0,0,1113.0,1058.0,47244.0,116.5
Louisiana,St. Mary,1,4,2,0,0,8,5,0,0,0,1,0,1631.0,1504.0,49348.0,257.4000000000001
Louisiana,East Baton Rouge,4,0,0,0,0,4,2,0,1,0,0,0,12377.0,11444.0,440059.0,212.0
Louisiana,Amite,0,0,0,0,0,0,3,0,0,0,0,0,,,,
Louisiana,Cameron,3,1,3,0,0,7,12,0,4,0,0,0,170.0,167.0,6973.0,43.0
Louisiana,Calcasieu,2,0,1,0,0,4,7,0,0,0,0,0,6862.0,6594.0,203436.0,131.79999999999973
Louisiana,Jefferson Davis,0,0,0,0,0,0,6,1,0,0,0,0,1033.0,974.0,31368.0,188.0999999999999
Louisiana,Iberville,3,1,0,0,0,5,5,2,4,0,0,0,1259.0,1170.0,32511.0,273.6999999999998
Louisiana,Livingston,0,0,0,0,0,0,5,2,2,0,0,0,2975.0,2718.0,140789.0,182.5999999999999
Louisiana,Jefferson,1,0,0,0,0,1,4,0,1,1,0,0,15452.0,14795.0,432493.0,151.9000000000001
Louisiana,Orleans,0,0,0,0,0,0,5,0,1,0,0,0,10805.0,10487.0,390144.0,81.5
Louisiana,Sabine,0,0,0,0,0,0,3,0,3,0,0,0,658.0,585.0,23884.0,305.6999999999998
Louisiana,East Feliciana,0,0,0,0,0,0,1,0,4,0,0,0,603.0,532.0,19135.0,371.10000000000036
Louisiana,Terrebonne,7,4,0,0,0,12,7,1,3,0,0,0,3072.0,2866.0,110461.0,186.5
Louisiana,De Soto,0,0,0,0,0,1,5,0,0,0,0,0,743.0,675.0,27463.0,247.5999999999999
Louisiana,Webster,0,0,0,0,0,0,2,0,4,0,0,0,898.0,840.0,38340.0,151.29999999999973
Louisiana,Beauregard,2,0,0,0,0,3,8,0,2,0,0,0,837.0,797.0,37497.0,106.69999999999982
Louisiana,Madison,0,0,0,0,0,1,0,0,1,1,0,0,618.0,585.0,10951.0,301.3000000000002
Louisiana,Assumption,1,0,0,0,0,1,2,0,0,0,0,0,591.0,557.0,21891.0,155.29999999999973
Louisiana,Bossier,0,0,0,0,0,0,2,1,2,0,0,0,2374.0,2192.0,127039.0,143.20000000000005
Louisiana,Claiborne,0,0,0,0,0,0,1,0,2,0,0,0,282.0,227.0,15670.0,351.0
Louisiana,Washington,0,0,0,0,0,0,7,0,2,0,0,0,1293.0,1211.0,46194.0,177.5
Louisiana,Vermilion,4,0,0,0,0,4,11,0,2,0,0,0,1611.0,1467.0,59511.0,242.0
Louisiana,Lincoln,0,0,0,0,0,0,2,0,1,0,0,0,806.0,733.0,46742.0,156.20000000000005
Louisiana,Union,0,0,0,0,0,0,1,0,0,0,0,0,711.0,646.0,22108.0,294.0
Louisiana,East Carroll,0,0,0,0,0,0,1,1,1,0,0,0,521.0,510.0,6861.0,160.30000000000018
Louisiana,St. James,1,0,0,0,0,1,3,0,0,1,0,0,722.0,667.0,21096.0,260.7000000000003
Louisiana,Vernon,1,0,0,0,0,1,8,0,2,0,0,0,772.0,732.0,47429.0,84.29999999999995
Louisiana,Concordia,1,0,0,0,0,1,0,0,1,0,0,0,337.0,296.0,19259.0,212.89999999999986
Louisiana,Wilkinson,0,0,0,0,0,0,1,0,1,0,0,0,,,,
Louisiana,Natchitoches,0,0,0,0,0,0,2,0,8,0,0,0,791.0,716.0,38158.0,196.5999999999999
Louisiana,Red River,0,0,0,0,0,0,0,0,2,0,0,0,244.0,192.0,8442.0,616.0
Louisiana,St. John the Baptist,0,0,0,0,0,0,3,1,1,0,0,0,1434.0,1374.0,42837.0,140.0999999999999
Louisiana,Pointe Coupee,2,0,0,0,0,2,7,0,3,0,0,0,810.0,747.0,21730.0,290.0
Louisiana,Jackson,0,0,0,0,0,0,2,0,1,0,0,0,378.0,361.0,15744.0,108.0
Louisiana,Bienville,0,0,0,0,0,0,0,3,3,0,0,0,386.0,354.0,13241.0,241.69999999999982
Louisiana,Caddo,0,0,0,0,0,0,2,1,5,0,0,0,6739.0,6324.0,240204.0,172.69999999999982
Louisiana,Ouachita,0,0,0,0,0,0,2,0,3,0,0,0,4923.0,4592.0,153279.0,216.0
Louisiana,St. Helena,0,0,0,0,0,0,2,0,4,0,0,0,275.0,247.0,10132.0,276.39999999999964
Louisiana,Richland,0,0,0,0,0,0,1,0,4,0,0,0,604.0,551.0,20122.0,263.39999999999964
Louisiana,West Carroll,0,0,0,0,0,0,0,1,2,0,0,0,296.0,272.0,10830.0,221.5999999999999
Louisiana,Morehouse,0,0,0,0,0,0,1,0,1,0,0,0,536.0,461.0,24874.0,301.60000000000014
Rhode Island,Providence,1,0,0,0,0,1,2,3,0,0,0,0,15047.0,14549.0,638931.0,77.90000000000009
Rhode Island,Washington,0,1,0,0,0,1,0,2,0,0,0,0,607.0,590.0,125577.0,13.599999999999966
Maine,Cumberland,0,0,0,0,0,1,0,4,1,0,0,0,2090.0,2061.0,295003.0,9.899999999999977
Maine,Piscataquis,0,0,0,0,0,0,3,11,0,0,0,0,4.0,3.0,16785.0,5.900000000000002
Maine,Franklin,1,0,0,0,0,1,0,1,0,0,0,0,45.0,45.0,30199.0,0.0
Maine,Penobscot,1,0,0,0,0,1,0,2,1,0,0,0,151.0,150.0,152148.0,0.6000000000000085
Maine,Lincoln,0,1,0,0,0,1,0,1,0,0,0,0,35.0,34.0,34634.0,2.8999999999999915
Maine,Waldo,1,0,0,0,0,1,1,0,1,0,0,0,62.0,62.0,39715.0,0.0
Maine,Somerset,0,0,0,0,0,0,1,13,0,0,0,0,33.0,34.0,50484.0,-1.8999999999999915
Maine,Aroostook,0,0,0,0,0,0,0,10,2,0,0,0,33.0,32.0,67055.0,1.5
Maine,Hancock,0,0,0,0,0,0,4,3,0,0,0,0,36.0,34.0,54987.0,3.700000000000003
Maine,Oxford,0,0,0,0,0,0,3,4,0,0,0,0,55.0,54.0,57975.0,1.8000000000000114
Maine,Kennebec,0,0,0,0,0,0,0,4,0,0,0,0,171.0,169.0,122302.0,1.6000000000000227
Maine,York,0,0,0,0,0,0,1,2,1,0,0,0,675.0,660.0,207641.0,7.2000000000000455
Maine,Washington,0,0,0,0,0,0,2,4,0,0,0,0,13.0,12.0,31379.0,3.1999999999999957
Maine,Knox,0,0,0,0,0,0,1,0,0,0,0,0,27.0,26.0,39772.0,2.5
Maine,Sagadahoc,0,0,0,0,0,0,0,1,0,0,0,0,55.0,51.0,35856.0,11.200000000000017
Pennsylvania,Snyder,0,0,0,0,0,0,0,0,1,0,0,0,109.0,100.0,40372.0,22.30000000000001
Pennsylvania,Schuylkill,0,0,0,0,0,0,0,1,0,0,0,0,922.0,900.0,141359.0,15.5
Pennsylvania,Sullivan,0,0,0,0,0,0,2,0,0,0,0,0,10.0,10.0,6066.0,0.0
Pennsylvania,York,0,0,0,0,0,0,2,1,0,0,0,0,2637.0,2365.0,449058.0,60.5
Pennsylvania,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,478.0,464.0,64964.0,21.59999999999991
Pennsylvania,Cumberland,0,0,0,0,0,0,0,1,1,0,0,0,1311.0,1239.0,253370.0,28.399999999999977
Pennsylvania,Lycoming,0,0,0,0,0,0,0,3,0,0,0,0,407.0,342.0,113299.0,57.30000000000001
Pennsylvania,Bradford,0,0,0,0,0,0,1,0,0,0,0,0,90.0,84.0,60323.0,9.899999999999977
Pennsylvania,Lancaster,0,0,0,0,0,0,4,2,0,0,0,0,5999.0,5705.0,545724.0,53.899999999999864
Pennsylvania,Berks,0,0,0,0,0,0,0,0,0,0,0,0,5431.0,5248.0,421164.0,43.40000000000009
Pennsylvania,Lehigh,0,0,0,0,0,0,0,0,0,0,0,0,4992.0,4871.0,369318.0,32.799999999999955
Pennsylvania,Northampton,0,0,0,0,0,0,1,0,0,0,0,0,3944.0,3878.0,305285.0,21.600000000000136
Pennsylvania,Huntingdon,0,0,0,0,0,0,1,0,1,0,0,0,310.0,290.0,45144.0,44.30000000000007
Pennsylvania,Cameron,0,0,0,0,0,0,1,0,0,0,0,0,7.0,6.0,4447.0,22.5
Pennsylvania,Westmoreland,0,0,0,0,0,0,0,1,0,0,0,0,1555.0,1464.0,348899.0,26.099999999999966
Pennsylvania,McKean,0,0,0,0,0,0,0,2,0,0,0,0,34.0,33.0,40625.0,2.5
Pennsylvania,Lebanon,1,0,0,0,0,1,0,0,0,0,0,0,1621.0,1581.0,141793.0,28.200000000000045
Pennsylvania,Wayne,1,0,0,0,0,1,0,0,0,0,0,0,162.0,157.0,51361.0,9.699999999999989
Pennsylvania,Franklin,0,0,0,0,0,0,0,2,0,0,0,0,1375.0,1294.0,155027.0,52.19999999999993
Pennsylvania,Juniata,0,0,0,0,0,0,1,1,0,0,0,0,133.0,128.0,24763.0,20.200000000000045
Pennsylvania,Somerset,0,0,0,0,0,0,1,0,0,0,0,0,136.0,128.0,73447.0,10.899999999999977
Pennsylvania,Dauphin,0,0,0,0,0,0,1,1,1,0,0,0,2850.0,2702.0,278299.0,53.19999999999993
Pennsylvania,Blair,0,0,0,0,0,1,0,0,0,0,0,0,298.0,238.0,121829.0,49.19999999999999
Pennsylvania,Clearfield,0,0,0,0,0,0,2,2,0,0,0,0,174.0,142.0,79255.0,40.30000000000001
Pennsylvania,Chester,0,0,0,0,0,0,2,2,0,0,0,0,5194.0,5014.0,524989.0,34.299999999999955
Pennsylvania,Pike,0,0,0,0,0,0,0,1,0,0,0,0,526.0,526.0,55809.0,0.0
Pennsylvania,Washington,0,0,0,0,0,0,0,1,1,0,0,0,862.0,773.0,206865.0,43.0
Pennsylvania,Forest,0,0,0,0,0,0,0,2,0,0,0,0,10.0,9.0,7247.0,13.799999999999997
Pennsylvania,Crawford,0,0,0,0,0,0,0,2,1,0,0,0,158.0,133.0,84629.0,29.5
Pennsylvania,Bucks,0,0,0,0,0,0,2,1,0,0,0,0,7231.0,7056.0,628270.0,27.800000000000182
Pennsylvania,Monroe,0,0,0,0,0,0,1,0,0,0,0,0,1642.0,1608.0,170271.0,19.899999999999977
Pennsylvania,Wyoming,0,0,0,0,0,0,1,0,0,0,0,0,61.0,58.0,26794.0,11.199999999999989
Pennsylvania,Cambria,0,0,0,0,0,0,0,3,0,0,0,0,349.0,282.0,130192.0,51.50000000000003
Pennsylvania,Lackawanna,0,0,0,0,0,0,0,1,0,0,0,0,1944.0,1903.0,209674.0,19.600000000000023
Pennsylvania,Perry,0,0,0,0,0,0,2,0,1,0,0,0,124.0,120.0,46272.0,8.699999999999989
Pennsylvania,Union,0,0,0,0,0,0,0,0,1,0,0,0,262.0,191.0,44923.0,158.00000000000006
Pennsylvania,Northumberland,0,0,0,0,0,0,1,0,0,0,0,0,507.0,416.0,90843.0,100.20000000000005
Pennsylvania,Warren,0,0,0,0,0,0,1,0,0,0,0,0,23.0,20.0,39191.0,7.700000000000003
Pennsylvania,Greene,0,0,0,0,0,0,0,1,1,0,0,0,117.0,110.0,36233.0,19.299999999999955
Pennsylvania,Indiana,0,0,0,0,0,0,0,2,0,0,0,0,326.0,279.0,84073.0,55.900000000000034
Pennsylvania,Tioga,0,0,0,0,0,0,0,1,1,0,0,0,38.0,36.0,40591.0,4.8999999999999915
Pennsylvania,Adams,0,0,0,0,0,0,0,1,1,0,0,0,531.0,481.0,103009.0,48.60000000000002
Pennsylvania,Luzerne,0,0,0,0,0,0,0,0,1,0,0,0,3477.0,3352.0,317417.0,39.40000000000009
Pennsylvania,Beaver,0,0,0,0,0,0,0,0,1,0,0,0,1332.0,1261.0,163929.0,43.299999999999955
Pennsylvania,Mercer,0,0,0,0,0,0,0,1,1,0,0,0,446.0,364.0,109424.0,74.90000000000003
Pennsylvania,Erie,0,0,0,0,0,0,0,0,1,0,0,0,1126.0,1025.0,269728.0,37.5
Pennsylvania,Lawrence,0,0,0,0,0,0,0,2,0,0,0,0,392.0,353.0,85512.0,45.599999999999966
Pennsylvania,Allegheny,0,0,0,0,0,0,0,1,0,0,0,0,9008.0,8442.0,1216045.0,46.59999999999991
Pennsylvania,Bedford,0,0,0,0,0,0,0,1,0,0,0,0,143.0,133.0,47888.0,20.900000000000034
Pennsylvania,Butler,0,0,0,0,0,0,0,2,0,0,0,0,677.0,615.0,187853.0,33.0
New York,Tioga,0,0,0,0,0,0,0,0,0,0,0,0,194.0,191.0,48203.0,6.300000000000011
New York,Lewis,0,0,0,0,0,0,0,0,0,0,0,0,45.0,37.0,26296.0,30.400000000000006
New York,Onondaga,0,0,0,0,0,0,0,1,1,0,0,0,3602.0,3515.0,460528.0,18.800000000000068
New York,Jefferson,0,0,0,0,0,0,0,3,0,0,0,0,142.0,139.0,109834.0,2.700000000000017
New York,Broome,0,0,0,0,0,0,0,1,0,0,0,0,1143.0,1078.0,190488.0,34.10000000000002
New York,Delaware,1,0,0,0,0,1,1,2,0,0,0,0,106.0,104.0,44135.0,4.599999999999994
New York,Albany,0,0,0,0,0,0,0,0,0,0,0,0,2614.0,2543.0,305506.0,23.200000000000045
New York,Tompkins,0,0,0,0,0,0,1,0,0,0,0,0,234.0,230.0,102180.0,3.9000000000000057
New York,Bronx,0,0,0,0,0,0,0,1,0,0,0,0,,,,
New York,Orange,0,0,0,0,0,0,0,0,0,0,0,0,11195.0,11120.0,384940.0,19.399999999999636
New York,Queens,0,0,0,0,0,0,2,0,0,0,0,0,,,,
New York,Nassau,0,0,0,0,0,0,1,0,0,0,0,0,43724.0,43436.0,1356924.0,21.200000000000273
New York,Allegany,0,0,0,0,0,0,1,0,0,0,0,0,80.0,75.0,46091.0,10.900000000000006
New York,Steuben,0,0,0,0,0,0,1,1,0,0,0,0,300.0,294.0,95379.0,6.300000000000011
New York,Yates,0,0,0,0,0,0,1,0,0,0,0,0,57.0,56.0,24913.0,4.0
New York,Cayuga,0,0,0,0,0,0,1,0,0,0,0,0,157.0,150.0,76576.0,9.099999999999994
New York,Cortland,0,0,0,0,0,0,0,1,1,0,0,0,95.0,93.0,47581.0,4.199999999999989
New York,Chenango,0,0,0,0,0,0,0,0,1,0,0,0,218.0,212.0,47207.0,12.699999999999989
New York,Otsego,0,0,0,0,0,0,1,0,2,0,0,0,118.0,115.0,59493.0,5.0
New York,Schoharie,0,0,0,0,0,0,0,0,3,0,0,0,69.0,68.0,30999.0,3.1999999999999886
New York,Columbia,0,0,0,0,0,0,0,0,0,0,0,0,546.0,529.0,59461.0,28.5
New York,Rensselaer,0,0,0,0,0,0,0,2,0,0,0,0,770.0,748.0,158714.0,13.800000000000011
New York,Suffolk,0,0,0,0,0,1,2,4,0,0,0,0,43893.0,43468.0,1476601.0,28.799999999999727
New York,Kings,1,0,0,0,0,1,1,0,0,0,0,0,,,,
New York,Dutchess,1,0,0,0,0,1,2,0,1,0,0,0,4619.0,4557.0,294218.0,21.0
New York,Cattaraugus,0,0,0,0,0,0,1,1,0,0,0,0,168.0,164.0,76117.0,5.199999999999989
New York,Greene,0,0,0,0,0,0,0,1,0,0,0,0,294.0,289.0,47188.0,10.600000000000023
New York,Erie,0,0,0,0,0,0,0,1,0,0,0,0,8987.0,8667.0,918702.0,34.80000000000007
New York,Schuyler,0,0,0,0,0,0,1,0,0,0,0,0,22.0,22.0,17807.0,0.0
